,b0,b1,b2,b3,dt,stationId,w
11186,79,77,75,68,2017-07-26 15:49:59.251,480049000c51343334363138,0
11187,79,77,75,68,2017-07-26 19:59:58.350,480049000c51343334363138,0
11188,78,77,75,69,2017-07-27 00:09:57.710,480049000c51343334363138,0
11189,83,79,76,69,2017-07-27 04:19:58.262,480049000c51343334363138,0
11190,78,78,76,69,2017-07-27 08:29:55.744,480049000c51343334363138,0
11191,79,77,75,68,2017-07-27 12:39:53.988,480049000c51343334363138,0
11192,80,77,74,68,2017-07-27 16:54:54.110,480049000c51343334363138,0
11193,80,77,74,67,2017-07-27 21:04:53.352,480049000c51343334363138,0
11194,78,78,76,69,2017-07-28 08:45:32.208,480049000c51343334363138,0
11195,78,78,76,69,2017-07-28 12:55:31.427,480049000c51343334363138,0
11196,82,78,75,68,2017-07-28 17:05:31.757,480049000c51343334363138,0
11197,84,78,76,69,2017-07-28 21:15:30.629,480049000c51343334363138,0
11198,80,78,76,70,2017-07-29 01:25:29.364,480049000c51343334363138,0
11199,83,78,76,69,2017-07-29 05:35:26.464,480049000c51343334363138,0
11200,79,78,76,69,2017-08-02 20:59:58.442,480049000c51343334363138,0
11201,84,79,77,70,2017-08-03 01:09:57.667,480049000c51343334363138,0
11202,79,78,76,69,2017-08-03 05:19:57.518,480049000c51343334363138,0
11203,78,77,75,68,2017-08-03 09:29:54.947,480049000c51343334363138,0
11204,85,78,76,69,2017-08-03 13:39:53.831,480049000c51343334363138,0
11205,81,78,76,69,2017-08-03 17:49:52.529,480049000c51343334363138,2
11206,78,77,75,68,2017-08-03 22:00:35.432,480049000c51343334363138,0
11207,76,72,71,57,2017-05-12 22:30:22.679,480049000c51343334363138,0
11208,80,79,77,69,2017-07-21 19:15:29.270,480049000c51343334363138,0
11209,79,78,77,69,2017-07-21 23:25:29.886,480049000c51343334363138,0
11210,84,79,76,70,2017-07-22 03:35:28.296,480049000c51343334363138,0
11211,78,77,76,69,2017-07-22 07:45:27.776,480049000c51343334363138,0
11212,79,79,79,71,2017-07-22 11:55:25.372,480049000c51343334363138,0
11213,85,81,79,70,2017-07-22 16:05:24.678,480049000c51343334363138,0
11214,78,78,76,69,2017-07-22 20:15:23.342,480049000c51343334363138,0
11215,79,78,77,69,2017-07-23 00:25:23.692,480049000c51343334363138,0
11216,82,78,76,69,2017-07-23 04:35:21.685,480049000c51343334363138,0
11217,78,77,75,68,2017-07-23 08:45:19.613,480049000c51343334363138,0
11218,84,83,80,70,2017-07-23 12:55:19.159,480049000c51343334363138,0
11219,79,78,77,69,2017-07-23 17:05:17.632,480049000c51343334363138,0
11220,81,79,76,69,2017-07-23 21:15:17.926,480049000c51343334363138,0
11221,82,79,77,70,2017-07-24 01:25:15.797,480049000c51343334363138,0
11222,80,78,76,69,2017-07-24 05:35:15.735,480049000c51343334363138,0
11223,79,78,75,69,2017-07-24 09:45:12.751,480049000c51343334363138,0
11224,83,79,79,70,2017-07-24 13:55:13.382,480049000c51343334363138,0
11225,79,78,75,68,2017-07-24 18:05:10.750,480049000c51343334363138,0
11226,80,79,76,69,2017-07-24 22:15:10.584,480049000c51343334363138,0
11227,83,79,77,70,2017-07-25 02:25:09.570,480049000c51343334363138,0
11228,79,78,76,69,2017-07-25 06:35:09.649,480049000c51343334363138,0
11229,78,78,75,69,2017-07-25 10:45:08.072,480049000c51343334363138,0
11230,79,78,76,68,2017-07-25 14:55:06.665,480049000c51343334363138,0
11231,82,78,74,67,2017-07-25 19:05:04.905,480049000c51343334363138,0
11232,78,77,75,68,2017-07-25 23:15:04.699,480049000c51343334363138,0
11233,84,78,76,69,2017-07-26 03:25:03.443,480049000c51343334363138,0
11234,79,78,76,69,2017-07-26 07:35:02.455,480049000c51343334363138,0
11235,79,79,77,69,2017-07-26 11:45:01.826,480049000c51343334363138,0
11236,83,79,76,68,2017-07-26 15:55:00.556,480049000c51343334363138,0
11237,79,77,74,68,2017-07-26 20:04:59.738,480049000c51343334363138,0
11238,79,77,76,69,2017-07-27 00:14:57.185,480049000c51343334363138,0
11239,83,79,76,69,2017-07-27 04:24:56.851,480049000c51343334363138,0
11240,78,78,76,69,2017-07-27 08:34:55.129,480049000c51343334363138,0
11241,78,77,75,68,2017-07-27 12:44:53.999,480049000c51343334363138,0
11242,79,77,75,68,2017-07-27 16:59:54.950,480049000c51343334363138,0
11243,79,77,74,68,2017-07-27 21:09:52.577,480049000c51343334363138,0
11244,78,78,76,69,2017-07-28 08:50:33.024,480049000c51343334363138,0
11245,78,77,75,68,2017-07-28 13:00:34.494,480049000c51343334363138,0
11246,78,76,74,68,2017-07-28 17:10:29.982,480049000c51343334363138,0
11247,83,77,75,69,2017-07-28 21:20:30.963,480049000c51343334363138,0
11248,81,79,76,70,2017-07-29 01:30:28.557,480049000c51343334363138,0
11249,81,78,76,69,2017-07-29 05:40:27.734,480049000c51343334363138,0
11250,79,78,76,69,2017-08-02 21:04:59.735,480049000c51343334363138,0
11251,85,79,77,70,2017-08-03 01:14:56.734,480049000c51343334363138,0
11252,79,78,77,69,2017-08-03 05:24:56.844,480049000c51343334363138,0
11253,79,77,76,69,2017-08-03 09:34:55.256,480049000c51343334363138,0
11254,86,79,78,69,2017-08-03 13:44:55.090,480049000c51343334363138,0
11255,81,78,75,68,2017-08-03 17:54:52.666,480049000c51343334363138,0
11256,78,77,75,68,2017-08-03 22:05:34.778,480049000c51343334363138,0
11257,75,70,70,57,2017-05-12 22:40:24.436,480049000c51343334363138,0
11258,79,78,76,69,2017-07-21 19:20:31.249,480049000c51343334363138,0
11259,78,78,76,69,2017-07-21 23:30:29.407,480049000c51343334363138,0
11260,85,79,77,70,2017-07-22 03:40:28.426,480049000c51343334363138,0
11261,78,77,76,69,2017-07-22 07:50:27.118,480049000c51343334363138,0
11262,79,78,77,69,2017-07-22 12:00:27.134,480049000c51343334363138,0
11263,81,80,79,70,2017-07-22 16:10:24.021,480049000c51343334363138,0
11264,81,81,81,71,2017-07-22 20:20:22.720,480049000c51343334363138,0
11265,79,78,77,69,2017-07-23 00:30:21.825,480049000c51343334363138,0
11266,83,78,77,69,2017-07-23 04:40:21.389,480049000c51343334363138,0
11267,78,77,75,68,2017-07-23 08:50:21.343,480049000c51343334363138,0
11268,78,77,75,69,2017-07-23 13:00:19.010,480049000c51343334363138,0
11269,78,77,76,69,2017-07-23 17:10:17.282,480049000c51343334363138,0
11270,79,79,77,69,2017-07-23 21:20:17.869,480049000c51343334363138,3
11271,82,79,77,69,2017-07-24 01:30:16.916,480049000c51343334363138,0
11272,81,78,76,69,2017-07-24 05:40:15.104,480049000c51343334363138,0
11273,78,77,75,68,2017-07-24 09:50:13.255,480049000c51343334363138,0
11274,86,81,79,71,2017-07-24 14:00:11.808,480049000c51343334363138,0
11275,80,78,76,68,2017-07-24 18:10:11.271,480049000c51343334363138,0
11276,79,78,75,68,2017-07-24 22:20:11.187,480049000c51343334363138,0
11277,83,79,76,69,2017-07-25 02:30:09.384,480049000c51343334363138,0
11278,79,78,76,69,2017-07-25 06:40:09.362,480049000c51343334363138,0
11279,78,77,75,69,2017-07-25 10:50:08.397,480049000c51343334363138,0
11280,80,79,77,68,2017-07-25 15:00:05.870,480049000c51343334363138,0
11281,81,78,74,68,2017-07-25 19:10:05.905,480049000c51343334363138,0
11282,79,77,75,68,2017-07-25 23:20:03.766,480049000c51343334363138,0
11283,84,78,76,69,2017-07-26 03:30:03.131,480049000c51343334363138,0
11284,79,78,76,69,2017-07-26 07:40:03.291,480049000c51343334363138,0
11285,80,78,77,69,2017-07-26 11:50:00.321,480049000c51343334363138,0
11286,80,78,75,68,2017-07-26 15:59:59.626,480049000c51343334363138,0
11287,79,77,75,68,2017-07-26 20:09:59.926,480049000c51343334363138,0
11288,78,77,75,69,2017-07-27 00:19:57.345,480049000c51343334363138,0
11289,83,79,76,69,2017-07-27 04:29:57.029,480049000c51343334363138,0
11290,78,78,76,69,2017-07-27 08:39:55.609,480049000c51343334363138,0
11291,78,77,75,68,2017-07-27 12:49:56.034,480049000c51343334363138,0
11292,78,76,74,68,2017-07-27 17:04:54.310,480049000c51343334363138,0
11293,79,76,74,68,2017-07-27 21:14:52.095,480049000c51343334363138,0
11294,78,78,76,69,2017-07-28 08:55:31.704,480049000c51343334363138,0
11295,78,77,76,68,2017-07-28 13:05:30.453,480049000c51343334363138,0
11296,83,77,74,68,2017-07-28 17:15:29.501,480049000c51343334363138,0
11297,81,77,75,69,2017-07-28 21:25:29.830,480049000c51343334363138,0
11298,81,78,76,69,2017-07-29 01:35:29.834,480049000c51343334363138,0
11299,83,78,76,69,2017-07-29 05:45:26.944,480049000c51343334363138,0
11300,79,77,76,69,2017-08-02 21:09:57.970,480049000c51343334363138,0
11301,85,80,78,70,2017-08-03 01:19:57.068,480049000c51343334363138,0
11302,79,78,76,69,2017-08-03 05:29:57.308,480049000c51343334363138,0
11303,79,77,76,69,2017-08-03 09:39:54.739,480049000c51343334363138,0
11304,86,79,77,69,2017-08-03 13:49:54.148,480049000c51343334363138,0
11305,79,77,75,68,2017-08-03 17:59:54.286,480049000c51343334363138,0
11306,78,77,75,68,2017-08-03 22:10:36.536,480049000c51343334363138,0
11307,76,73,73,57,2017-05-12 22:50:26.360,480049000c51343334363138,0
11308,79,77,75,68,2017-07-21 19:25:29.486,480049000c51343334363138,0
11309,78,78,76,69,2017-07-21 23:35:29.206,480049000c51343334363138,0
11310,85,79,76,70,2017-07-22 03:45:27.129,480049000c51343334363138,0
11311,78,77,76,69,2017-07-22 07:55:26.339,480049000c51343334363138,0
11312,79,78,77,69,2017-07-22 12:05:26.877,480049000c51343334363138,0
11313,79,78,77,69,2017-07-22 16:15:24.393,480049000c51343334363138,0
11314,79,78,78,70,2017-07-22 20:25:22.923,480049000c51343334363138,0
11315,81,81,79,72,2017-07-23 00:35:22.114,480049000c51343334363138,0
11316,83,78,76,69,2017-07-23 04:45:21.695,480049000c51343334363138,0
11317,78,77,75,68,2017-07-23 08:55:19.623,480049000c51343334363138,0
11318,78,77,76,69,2017-07-23 13:05:19.830,480049000c51343334363138,0
11319,78,78,76,69,2017-07-23 17:15:17.778,480049000c51343334363138,0
11320,79,78,76,69,2017-07-23 21:25:18.198,480049000c51343334363138,0
11321,83,79,76,69,2017-07-24 01:35:14.843,480049000c51343334363138,0
11322,80,78,76,69,2017-07-24 05:45:16.192,480049000c51343334363138,0
11323,78,77,75,68,2017-07-24 09:55:13.106,480049000c51343334363138,0
11324,80,77,75,68,2017-07-24 14:05:12.862,480049000c51343334363138,0
11325,80,80,76,68,2017-07-24 18:15:12.422,480049000c51343334363138,0
11326,79,78,76,69,2017-07-24 22:25:10.058,480049000c51343334363138,0
11327,83,79,76,69,2017-07-25 02:35:09.016,480049000c51343334363138,0
11328,79,78,76,69,2017-07-25 06:45:07.606,480049000c51343334363138,0
11329,78,78,75,69,2017-07-25 10:55:08.377,480049000c51343334363138,0
11330,81,79,77,68,2017-07-25 15:05:07.514,480049000c51343334363138,0
11331,82,78,75,68,2017-07-25 19:15:05.084,480049000c51343334363138,0
11332,78,77,74,68,2017-07-25 23:25:03.944,480049000c51343334363138,0
11333,84,78,76,69,2017-07-26 03:35:03.563,480049000c51343334363138,0
11334,79,78,76,69,2017-07-26 07:45:02.909,480049000c51343334363138,0
11335,78,77,75,68,2017-07-26 11:55:00.861,480049000c51343334363138,0
11336,78,77,74,67,2017-07-26 16:05:00.353,480049000c51343334363138,0
11337,79,77,74,68,2017-07-26 20:14:59.476,480049000c51343334363138,0
11338,79,77,76,69,2017-07-27 00:24:59.279,480049000c51343334363138,0
11339,82,78,76,69,2017-07-27 04:34:57.144,480049000c51343334363138,0
11340,78,78,76,69,2017-07-27 08:44:57.363,480049000c51343334363138,0
11341,78,77,75,68,2017-07-27 12:54:54.801,480049000c51343334363138,0
11342,79,77,74,68,2017-07-27 17:09:54.260,480049000c51343334363138,0
11343,78,76,73,67,2017-07-27 21:19:52.714,480049000c51343334363138,0
11344,78,78,76,69,2017-07-28 09:00:32.023,480049000c51343334363138,0
11345,80,78,78,69,2017-07-28 13:10:30.778,480049000c51343334363138,0
11346,82,78,75,68,2017-07-28 17:20:29.804,480049000c51343334363138,0
11347,80,77,75,68,2017-07-28 21:30:28.371,480049000c51343334363138,0
11348,81,78,76,69,2017-07-29 01:40:29.796,480049000c51343334363138,0
11349,83,78,76,69,2017-07-29 05:50:28.194,480049000c51343334363138,0
11350,79,78,76,69,2017-08-02 21:14:59.250,480049000c51343334363138,0
11351,85,80,77,70,2017-08-03 01:24:58.294,480049000c51343334363138,0
11352,79,78,76,69,2017-08-03 05:34:55.914,480049000c51343334363138,0
11353,79,78,76,69,2017-08-03 09:44:54.620,480049000c51343334363138,0
11354,86,78,77,69,2017-08-03 13:54:53.495,480049000c51343334363138,0
11355,81,77,75,68,2017-08-03 18:04:52.378,480049000c51343334363138,0
11356,79,77,75,69,2017-08-03 22:15:34.257,480049000c51343334363138,0
11357,75,69,70,56,2017-05-12 23:00:28.109,480049000c51343334363138,0
11358,80,79,77,70,2017-07-21 19:30:29.660,480049000c51343334363138,0
11359,82,79,77,70,2017-07-21 23:40:29.202,480049000c51343334363138,0
11360,85,79,77,70,2017-07-22 03:50:27.148,480049000c51343334363138,0
11361,78,78,76,69,2017-07-22 08:00:27.274,480049000c51343334363138,0
11362,78,78,76,69,2017-07-22 12:10:26.615,480049000c51343334363138,0
11363,80,79,78,70,2017-07-22 16:20:23.869,480049000c51343334363138,0
11364,81,80,79,71,2017-07-22 20:30:23.049,480049000c51343334363138,0
11365,80,81,79,71,2017-07-23 00:40:21.366,480049000c51343334363138,0
11366,84,78,76,69,2017-07-23 04:50:22.654,480049000c51343334363138,0
11367,78,77,75,68,2017-07-23 09:00:20.396,480049000c51343334363138,0
11368,78,78,76,69,2017-07-23 13:10:19.356,480049000c51343334363138,0
11369,78,78,76,69,2017-07-23 17:20:17.928,480049000c51343334363138,0
11370,78,77,76,68,2017-07-23 21:30:17.740,480049000c51343334363138,0
11371,83,79,77,70,2017-07-24 01:40:16.786,480049000c51343334363138,0
11372,80,78,76,69,2017-07-24 05:50:13.847,480049000c51343334363138,0
11373,78,77,74,68,2017-07-24 10:00:12.915,480049000c51343334363138,0
11374,78,77,75,68,2017-07-24 14:10:11.985,480049000c51343334363138,0
11375,81,78,75,68,2017-07-24 18:20:11.127,480049000c51343334363138,0
11376,79,78,75,68,2017-07-24 22:30:15.023,480049000c51343334363138,0
11377,84,79,76,70,2017-07-25 02:40:09.191,480049000c51343334363138,0
11378,79,78,76,69,2017-07-25 06:50:08.998,480049000c51343334363138,0
11379,78,78,77,70,2017-07-25 11:00:07.587,480049000c51343334363138,0
11380,83,80,79,69,2017-07-25 15:10:06.997,480049000c51343334363138,0
11381,83,80,76,69,2017-07-25 19:20:04.436,480049000c51343334363138,0
11382,79,77,75,68,2017-07-25 23:30:04.378,480049000c51343334363138,0
11383,84,78,76,69,2017-07-26 03:40:02.321,480049000c51343334363138,0
11384,79,78,76,69,2017-07-26 07:50:02.289,480049000c51343334363138,0
11385,78,77,75,68,2017-07-26 12:00:00.079,480049000c51343334363138,0
11386,78,77,74,68,2017-07-26 16:10:00.559,480049000c51343334363138,0
11387,79,77,74,68,2017-07-26 20:19:59.452,480049000c51343334363138,0
11388,78,77,76,69,2017-07-27 00:29:57.029,480049000c51343334363138,0
11389,83,79,76,69,2017-07-27 04:39:57.017,480049000c51343334363138,0
11390,78,78,76,69,2017-07-27 08:49:57.029,480049000c51343334363138,0
11391,78,77,75,68,2017-07-27 12:59:55.396,480049000c51343334363138,0
11392,79,77,75,68,2017-07-27 17:14:54.944,480049000c51343334363138,0
11393,78,76,73,67,2017-07-27 21:24:53.350,480049000c51343334363138,0
11394,78,78,76,69,2017-07-28 09:05:32.380,480049000c51343334363138,0
11395,79,78,76,69,2017-07-28 13:15:31.740,480049000c51343334363138,0
11396,79,77,74,68,2017-07-28 17:25:30.265,480049000c51343334363138,0
11397,80,77,74,68,2017-07-28 21:35:28.702,480049000c51343334363138,0
11398,81,78,76,69,2017-07-29 01:45:29.151,480049000c51343334363138,0
11399,83,78,76,69,2017-07-29 05:55:26.612,480049000c51343334363138,0
11400,80,78,76,69,2017-08-02 21:19:58.446,480049000c51343334363138,0
11401,85,79,77,69,2017-08-03 01:29:58.149,480049000c51343334363138,0
11402,79,78,76,69,2017-08-03 05:39:55.896,480049000c51343334363138,0
11403,80,78,76,69,2017-08-03 09:49:55.249,480049000c51343334363138,0
11404,86,79,77,69,2017-08-03 13:59:53.986,480049000c51343334363138,0
11405,82,78,76,68,2017-08-03 18:09:53.501,480049000c51343334363138,0
11406,78,77,75,69,2017-08-03 22:20:34.440,480049000c51343334363138,0
11407,79,74,73,57,2017-05-12 23:10:31.789,480049000c51343334363138,0
11408,79,78,76,69,2017-07-21 19:35:29.982,480049000c51343334363138,1
11409,83,80,77,70,2017-07-21 23:45:29.723,480049000c51343334363138,0
11410,85,79,76,69,2017-07-22 03:55:28.254,480049000c51343334363138,0
11411,78,77,75,69,2017-07-22 08:05:27.768,480049000c51343334363138,0
11412,78,78,76,69,2017-07-22 12:15:26.540,480049000c51343334363138,0
11413,87,83,81,73,2017-07-22 16:25:25.144,480049000c51343334363138,0
11414,83,82,82,73,2017-07-22 20:35:22.547,480049000c51343334363138,0
11415,78,78,77,70,2017-07-23 00:45:21.834,480049000c51343334363138,0
11416,83,78,76,69,2017-07-23 04:55:21.382,480049000c51343334363138,0
11417,78,77,75,68,2017-07-23 09:05:20.290,480049000c51343334363138,0
11418,78,78,76,69,2017-07-23 13:15:20.248,480049000c51343334363138,0
11419,82,80,78,71,2017-07-23 17:25:17.144,480049000c51343334363138,0
11420,83,81,78,70,2017-07-23 21:35:17.397,480049000c51343334363138,0
11421,83,80,78,70,2017-07-24 01:45:16.395,480049000c51343334363138,0
11422,80,78,76,69,2017-07-24 05:55:15.279,480049000c51343334363138,0
11423,78,77,74,68,2017-07-24 10:05:14.506,480049000c51343334363138,0
11424,79,77,76,69,2017-07-24 14:15:12.774,480049000c51343334363138,0
11425,83,81,77,69,2017-07-24 18:25:11.086,480049000c51343334363138,0
11426,79,79,76,69,2017-07-24 22:35:11.046,480049000c51343334363138,0
11427,84,79,76,69,2017-07-25 02:45:08.559,480049000c51343334363138,0
11428,80,78,76,69,2017-07-25 06:55:09.322,480049000c51343334363138,0
11429,78,77,75,68,2017-07-25 11:05:08.166,480049000c51343334363138,0
11430,80,79,77,69,2017-07-25 15:15:06.339,480049000c51343334363138,0
11431,81,77,74,67,2017-07-25 19:25:06.713,480049000c51343334363138,0
11432,78,77,74,68,2017-07-25 23:35:03.914,480049000c51343334363138,0
11433,84,79,76,69,2017-07-26 03:45:04.116,480049000c51343334363138,0
11434,78,78,76,69,2017-07-26 07:55:02.113,480049000c51343334363138,0
11435,78,77,75,68,2017-07-26 12:05:00.075,480049000c51343334363138,0
11436,78,77,74,68,2017-07-26 16:15:00.559,480049000c51343334363138,0
11437,81,77,75,68,2017-07-26 20:24:59.726,480049000c51343334363138,0
11438,79,77,76,70,2017-07-27 00:34:57.372,480049000c51343334363138,0
11439,83,78,76,70,2017-07-27 04:44:56.381,480049000c51343334363138,0
11440,78,78,76,69,2017-07-27 08:54:56.566,480049000c51343334363138,0
11441,78,77,75,68,2017-07-27 13:04:55.874,480049000c51343334363138,0
11442,79,77,74,68,2017-07-27 17:19:53.185,480049000c51343334363138,0
11443,80,77,74,68,2017-07-27 21:29:52.031,480049000c51343334363138,0
11444,78,78,76,69,2017-07-28 09:10:32.642,480049000c51343334363138,0
11445,80,78,76,69,2017-07-28 13:20:31.259,480049000c51343334363138,0
11446,79,76,74,68,2017-07-28 17:30:29.326,480049000c51343334363138,0
11447,78,76,74,68,2017-07-28 21:40:30.660,480049000c51343334363138,0
11448,83,79,77,70,2017-07-29 01:50:28.534,480049000c51343334363138,0
11449,82,78,76,69,2017-07-29 06:00:26.931,480049000c51343334363138,0
11450,84,78,76,69,2017-08-02 21:24:57.826,480049000c51343334363138,0
11451,86,80,77,70,2017-08-03 01:34:58.489,480049000c51343334363138,0
11452,79,78,76,69,2017-08-03 05:44:56.841,480049000c51343334363138,0
11453,80,78,76,69,2017-08-03 09:54:54.637,480049000c51343334363138,0
11454,86,80,78,70,2017-08-03 14:04:53.628,480049000c51343334363138,0
11455,80,77,75,68,2017-08-03 18:14:53.507,480049000c51343334363138,0
11456,78,77,75,69,2017-08-03 22:25:36.021,480049000c51343334363138,0
11457,75,70,71,57,2017-05-12 23:20:33.879,480049000c51343334363138,0
11458,81,81,79,71,2017-07-21 19:40:31.065,480049000c51343334363138,0
11459,79,79,77,70,2017-07-21 23:50:30.062,480049000c51343334363138,0
11460,85,79,76,69,2017-07-22 04:00:27.766,480049000c51343334363138,0
11461,78,77,76,69,2017-07-22 08:10:26.184,480049000c51343334363138,0
11462,78,78,76,69,2017-07-22 12:20:26.833,480049000c51343334363138,0
11463,81,78,77,70,2017-07-22 16:30:24.425,480049000c51343334363138,0
11464,80,79,77,69,2017-07-22 20:40:24.339,480049000c51343334363138,0
11465,79,78,76,69,2017-07-23 00:50:21.547,480049000c51343334363138,0
11466,81,78,76,69,2017-07-23 05:00:21.864,480049000c51343334363138,0
11467,78,77,75,68,2017-07-23 09:10:19.455,480049000c51343334363138,0
11468,78,78,76,69,2017-07-23 13:20:19.646,480049000c51343334363138,0
11469,81,79,78,71,2017-07-23 17:30:17.992,480049000c51343334363138,0
11470,79,79,76,69,2017-07-23 21:40:18.233,480049000c51343334363138,0
11471,83,79,77,70,2017-07-24 01:50:14.657,480049000c51343334363138,0
